theta,wvl,flux,r,n,log_mstar,log_mdust_over_mstar
74.74,243.7846973,3.45797433658e-12,2.326052568583861,1.0107368142860258,10.51,-2.66
74.74,267.8382989,2.5329577987940002e-12,2.3286899860459473,1.0177004270110461,10.51,-2.66
74.74,294.2652069,1.811246312638e-12,2.329989651537142,1.0202919233448502,10.51,-2.66
74.74,323.2995891,1.2931485698460002e-12,2.329989651537142,1.034448294303649,10.51,-2.66
74.74,355.1987182,9.20789632403e-13,2.3442106018956754,1.045504519896348,10.51,-2.66
74.74,390.2452514,6.55985045593e-13,2.3442106018956754,1.0246897695798514,10.51,-2.66
74.74,428.7497349,4.63818123757e-13,2.3412046307395062,0.981848087072031,10.51,-2.66
74.74,471.0533555,3.20854091416e-13,2.3471678787664736,1.0281297641640366,10.51,-2.66
74.74,517.5309642,2.23376138562e-13,2.3442106018956754,1.0099512635114802,10.51,-2.66
74.74,568.5943977,1.5503413570399999e-13,2.343186594142648,1.0275952211863226,10.51,-2.66
74.74,624.6961273,1.06196696921e-13,2.3471678787664736,0.9900323693919044,10.51,-2.66
74.74,686.3332685,7.2741449065e-14,2.3471678787664736,1.0036728031929893,10.51,-2.66
74.74,754.0519861,5.0453505955000006e-14,2.3482872851045378,0.9936681749983585,10.51,-2.66
74.74,828.4523333,3.4139983604e-14,2.3471678787664736,0.9999697336361566,10.51,-2.66
74.74,910.1935691,2.34985885046e-14,2.3442106018956754,0.99073345151541,10.51,-2.66
74.74,1000.0,1.42240320757e-14,2.350121733432343,1.033663639481816,10.51,-2.66
77.85,0.09,1.4330986521573604e-12,8.635496165386526,0.20000000013381508,10.51,-2.66
77.85,0.09888006579,6.58693106726843e-12,8.471798785613515,0.2000000081514653,10.51,-2.66
77.85,0.1086363046,8.995881118776071e-12,8.20645324060884,0.2000000001392664,10.51,-2.66
77.85,0.119355166,8.072366089459501e-12,7.988756778708892,0.20000000125283313,10.51,-2.66
77.85,0.1311316297,9.8169647701321e-12,7.729980172901194,0.2004735553687615,10.51,-2.66
77.85,0.1440700463,8.7028777196488e-12,7.611149540761101,0.21383651613847096,10.51,-2.66
77.85,0.1582850629,7.6578984676693e-12,7.569685581338923,0.22357544368634763,10.51,-2.66
77.85,0.1739026381,7.6952127498527e-12,7.55157198429274,0.21783728114643292,10.51,-2.66
77.85,0.1910611589,6.4103206139489006e-12,7.60205079856127,0.20361939259827216,10.51,-2.66
77.85,0.2099126662,5.728058012754e-12,7.71092824580298,0.20000103628605234,10.51,-2.66
77.85,0.2306242028,4.939551658305099e-12,7.631895405775815,0.2000000079925162,10.51,-2.66
77.85,0.2533792927,4.6270942448212006e-12,7.5707539008705265,0.20157936421566072,10.51,-2.66
77.85,0.2783795681,4.507685002583701e-12,7.313348298544818,0.22099919436629506,10.51,-2.66
77.85,0.3058465557,4.6556217272161995e-12,7.053917698169293,0.24343938367494222,10.51,-2.66
77.85,0.3360236395,4.5310520917966004e-12,6.777716534443301,0.26469315382883674,10.51,-2.66
77.85,0.3691782175,5.0062647595204995e-12,6.595216083303403,0.29253224916421533,10.51,-2.66
77.85,0.4056040715,7.350755242809001e-12,6.424495063306083,0.3170940047903342,10.51,-2.66
77.85,0.4456239698,7.851601768414001e-12,6.221728923897211,0.32636511898504267,10.51,-2.66
77.85,0.4895925272,7.866855665936e-12,6.052997690636374,0.3455442695393923,10.51,-2.66
77.85,0.5378993478,7.734140376249001e-12,5.901994594671693,0.3499434679059745,10.51,-2.66
77.85,0.5909724767,7.791510603730999e-12,5.743726434631021,0.37412752540298067,10.51,-2.66
77.85,0.6492821931,7.59856785182e-12,5.595059765567355,0.38827921655951936,10.51,-2.66
77.85,0.7133451775,7.625814218768e-12,5.452249245279178,0.40727972990806843,10.51,-2.66
77.85,0.7837290898,7.658976641268e-12,5.2938303177508885,0.42341258213625177,10.51,-2.66
77.85,0.8610575996,7.654008244066e-12,5.14804199887611,0.45329065198869295,10.51,-2.66
77.85,0.9460159122,7.958951924766001e-12,4.995569825862711,0.47625473106975214,10.51,-2.66
77.85,1.03935684,7.96405464280778e-12,4.805516729709831,0.5013015001833672,10.51,-2.66
77.85,1.141907475,7.61906756753116e-12,4.670790318615436,0.5313184913307138,10.51,-2.66
77.85,1.254576514,7.58149756256197e-12,4.46684022205433,0.5620323082853933,10.51,-2.66
77.85,1.378362314,7.671911807374399e-12,4.2776046101372325,0.5817276440304402,10.51,-2.66
77.85,1.514361737,7.9053507632757e-12,4.147141309661627,0.630658442312098,10.51,-2.66
77.85,1.663779868,8.397884679751601e-12,3.961194604457058,0.6418564219543176,10.51,-2.66
77.85,1.827940698,8.1716487969536e-12,3.787629445667316,0.666465590819229,10.51,-2.66
77.85,2.00829885,7.98233155514e-12,3.61525586807078,0.6727517074809047,10.51,-2.66
77.85,2.206452472,7.707143806116001e-12,3.4656521600457943,0.6700768223841638,10.51,-2.66
77.85,2.424157395,7.136940959539e-12,3.2997728062263882,0.6613829534314497,10.51,-2.66
77.85,2.663342697,7.375612784036001e-12,3.175753303649054,0.6536753126484103,10.51,-2.66
77.85,2.92612779,7.762837872436e-12,3.131323173228976,0.6708900696790154,10.51,-2.66
77.85,3.0,7.776550857118e-12,2.9781272330205235,0.6723235432345149,10.51,-2.66
77.85,3.222555553,8.493798676686e-12,2.9012735838982326,0.6728421472441223,10.51,-2.66
77.85,3.46162143,9.12393206498e-12,2.848294234842056,0.6809087321152515,10.51,-2.66
77.85,3.718422454,8.13852764192e-12,2.7945717660778713,0.693561684864999,10.51,-2.66
77.85,3.994274309,7.762881261979e-12,2.7649927332888184,0.7149687344752187,10.51,-2.66
77.85,4.290590285,7.7025704259724e-12,2.7044485234544022,0.706158126095745,10.51,-2.66
77.85,4.608888516,7.3829477277503e-12,2.6764150111128644,0.7227140498494182,10.51,-2.66
77.85,4.95079976,7.1585662375485e-12,2.6424959442014897,0.7221829464486895,10.51,-2.66
77.85,5.318075752,6.9882052834925004e-12,2.6012814115631384,0.7204766732983394,10.51,-2.66
77.85,5.712598182,7.4677537229107e-12,2.575636076843722,0.7362902572697116,10.51,-2.66
77.85,6.136388331,1.0408847038334e-11,2.5612046237475496,0.7334457042251616,10.51,-2.66
77.85,6.59161743,8.5606813775749e-12,2.5340169328537567,0.742276121920687,10.51,-2.66
77.85,7.080617784,1.0546699311605e-11,2.5077288623382725,0.731264092337039,10.51,-2.66
77.85,7.605894719,1.6099535805533e-11,2.5028548100187167,0.7339370258730131,10.51,-2.66
77.85,8.17013942,9.912337888278001e-12,2.518215448593006,0.7326446305251482,10.51,-2.66
77.85,8.776242719,6.9169763865174e-12,2.6402168271352613,0.6913792212213129,10.51,-2.66
77.85,9.427309902,3.8431119448683e-12,2.808338862835507,0.6318424881429378,10.51,-2.66
77.85,10.12667662,3.3086831642081e-12,2.8116887016831944,0.6286578078372191,10.51,-2.66
77.85,10.877926,4.450016910659e-12,2.6762949933343956,0.683069490041215,10.51,-2.66
77.85,11.68490694,5.816684519258999e-12,2.520821334308994,0.7295284612457655,10.51,-2.66
77.85,12.55175392,6.548919868471e-12,2.4375876911275727,0.789594224613813,10.51,-2.66
77.85,13.48290809,3.5989718272787002e-12,2.406230432492894,0.8009769727788412,10.51,-2.66
77.85,14.48314011,2.4618946378746e-12,2.4032244783562113,0.784169522274986,10.51,-2.66
77.85,15.55757453,1.9821528511802e-12,2.448516153859008,0.7858654245825967,10.51,-2.66
77.85,16.71171607,1.6747646100029999e-12,2.5077288623382725,0.7478003237086981,10.51,-2.66
77.85,17.9514778,1.4972199928275e-12,2.5612046237475496,0.7383938453320886,10.51,-2.66
77.85,19.28321149,1.4469511140787e-12,2.5347106867105826,0.7187693644655229,10.51,-2.66
77.85,20.71374009,1.4592134568023e-12,2.4914814300056896,0.7350166287651485,10.51,-2.66
77.85,22.25039271,1.5008640583552002e-12,2.489459589053098,0.7297609012043313,10.51,-2.66
77.85,23.9010422,1.6158766806311002e-12,2.4147018066603767,0.720227219310795,10.51,-2.66
77.85,25.67414542,1.7807657418625e-12,2.3773044165542094,0.72549739037997,10.51,-2.66
77.85,27.57878663,1.9989195481019e-12,2.3423667945076265,0.726020642905512,10.51,-2.66
77.85,29.624724,2.3101728188494e-12,2.3051232841433777,0.7338429743989283,10.51,-2.66
77.85,31.82243961,2.7340913750385e-12,2.2370443115467027,0.6998624180768749,10.51,-2.66
77.85,34.18319315,3.3602188465878e-12,2.2186127580718047,0.70588517131057,10.51,-2.66
77.85,36.71907964,4.0785473165381995e-12,2.1663891192352565,0.7133362813512245,10.51,-2.66
77.85,39.44309132,5.0228074526896e-12,2.1316118606934675,0.7150825314954694,10.51,-2.66
77.85,42.36918432,6.2417306748086e-12,2.1066717121737506,0.7249771181789155,10.51,-2.66
77.85,45.51235007,7.6310723706699e-12,2.1071381909273827,0.7575398476431285,10.51,-2.66
77.85,48.88869215,9.3076145617609e-12,2.108340864347436,0.7795592290231455,10.51,-2.66
77.85,52.51550878,1.1139577655283301e-11,2.1071381909273827,0.8066578073990041,10.51,-2.66
77.85,56.41138148,1.2909951806943099e-11,2.1162214806291986,0.825272575489971,10.51,-2.66
77.85,60.59627021,1.47396068408604e-11,2.1316118606934675,0.8524319579883359,10.51,-2.66
77.85,65.09161568,1.66317039453649e-11,2.137844720304719,0.873750427066186,10.51,-2.66
77.85,69.92044919,1.82619914631334e-11,2.167173143171003,0.9072335360338679,10.51,-2.66
77.85,75.1075106,1.9644112708844702e-11,2.170041981158439,0.9187804805328961,10.51,-2.66
77.85,80.67937511,2.06556173211892e-11,2.2029712208728687,0.9436101198762104,10.51,-2.66
77.85,86.66458942,2.1198555574473402e-11,2.2094328129834113,0.9621010096421176,10.51,-2.66
77.85,93.09381796,2.10713364575114e-11,2.220277315039387,0.9682807440113677,10.51,-2.66
77.85,100.0,2.08675617107909e-11,2.2214443954461656,0.967493047940372,10.51,-2.66
77.85,104.5226243,1.96849966575098e-11,2.232894671960693,0.9841726952483609,10.51,-2.66
77.85,114.8355997,1.8688589864977702e-11,2.253686767714261,0.9912336359867182,10.51,-2.66
77.85,126.1661294,1.65429868976327e-11,2.255832451258151,1.002749789294628,10.51,-2.66
77.85,138.6146131,1.41574164694523e-11,2.2773316474539826,0.9956222167744697,10.51,-2.66
77.85,152.2913563,1.16046820020972e-11,2.255832451258151,1.0049261912049516,10.51,-2.66
77.85,167.3175481,9.562433440358201e-12,2.2989306644625582,1.0231129522082145,10.51,-2.66
77.85,183.8263352,7.61204004868e-12,2.3004808295340755,1.0275167978851836,10.51,-2.66
77.85,201.9640013,5.920885817261e-12,2.3067272005828703,1.0345556613705684,10.51,-2.66
77.85,221.8912637,4.592502978739e-12,2.3051232841433777,1.031150920599588,10.51,-2.66
77.85,243.7846973,3.457696251401e-12,2.3190323334272174,1.0085039567046656,10.51,-2.66
77.85,267.8382989,2.5327843375669997e-12,2.3256847225276176,1.0194051744386539,10.51,-2.66
77.85,294.2652069,1.811142611125e-12,2.334767242426731,1.0246796763195871,10.51,-2.66
77.85,323.2995891,1.293088070121e-12,2.32971775438089,1.0384557592118941,10.51,-2.66
77.85,355.1987182,9.20752602781e-13,2.3420471419421,1.041991214744152,10.51,-2.66
77.85,390.2452514,6.55962639078e-13,2.3413703684113254,1.0235420256873184,10.51,-2.66
77.85,428.7497349,4.63804466537e-13,2.3352738698021893,0.9833878609320366,10.51,-2.66
77.85,471.0533555,3.20846123391e-13,2.3420471419421,1.0238644829152141,10.51,-2.66
77.85,517.5309642,2.23371429161e-13,2.3420471419421,1.0128045711755533,10.51,-2.66
77.85,568.5943977,1.5503129483200001e-13,2.3360933991234174,1.025287552247675,10.51,-2.66
77.85,624.6961273,1.06195026722e-13,2.3420471419421,0.9949721504363267,10.51,-2.66
77.85,686.3332685,7.274046672799999e-14,2.3420471419421,1.0054621221443505,10.51,-2.66
77.85,754.0519861,5.0452930632e-14,2.3423667945076265,0.9918543346835114,10.51,-2.66
77.85,828.4523333,3.413963694e-14,2.342139045260619,0.9999450951078952,10.51,-2.66
77.85,910.1935691,2.34983871383e-14,2.3413703684113254,0.9927520247646826,10.51,-2.66
77.85,1000.0,1.4223924232100002e-14,2.3439644034574894,1.0361955522971644,10.51,-2.66
80.92,0.09,1.3900747356710938e-12,8.791068802422263,0.20000009682885184,10.51,-2.66
80.92,0.09888006579,6.37979424052879e-12,8.542516719113554,0.2000000063339245,10.51,-2.66
80.92,0.1086363046,8.718048119413959e-12,8.299891669162037,0.20000007192683195,10.51,-2.66
80.92,0.119355166,7.8163373914807e-12,8.13779711304323,0.20000092128352936,10.51,-2.66
80.92,0.1311316297,9.5347301164654e-12,7.816877474341471,0.20537404364615142,10.51,-2.66
80.92,0.1440700463,8.4453896469301e-12,7.7011466213601,0.21810899332085326,10.51,-2.66
80.92,0.1582850629,7.4251700871243e-12,7.635688695385097,0.22880291552881657,10.51,-2.66
80.92,0.1739026381,7.4613074036919e-12,7.635688695385097,0.22059836749774955,10.51,-2.66
80.92,0.1910611589,6.2124706784595e-12,7.637400215521633,0.2069103920651621,10.51,-2.66
80.92,0.2099126662,5.5700867106591e-12,7.797290825753532,0.20000002882173762,10.51,-2.66
80.92,0.2306242028,4.8009060833089e-12,7.731588890094872,0.20000051323557622,10.51,-2.66
80.92,0.2533792927,4.4875604215057e-12,7.635688695385097,0.2033734054958817,10.51,-2.66
80.92,0.2783795681,4.3753897240908e-12,7.401099335262842,0.22269747868242412,10.51,-2.66
80.92,0.3058465557,4.5220951195267e-12,7.175609243274165,0.2462502918405563,10.51,-2.66
80.92,0.3360236395,4.395872327536801e-12,6.899264064859439,0.2640376912844666,10.51,-2.66
80.92,0.3691782175,4.8631140335341e-12,6.662447016515383,0.289431609196123,10.51,-2.66
80.92,0.4056040715,7.1420756059569994e-12,6.513146042434502,0.31366566099175736,10.51,-2.66
80.92,0.4456239698,7.621103356994e-12,6.317070040523452,0.3246166407628842,10.51,-2.66
80.92,0.4895925272,7.635372146033e-12,6.141573015261437,0.34064006423320503,10.51,-2.66
80.92,0.5378993478,7.510963205503e-12,5.999870576845753,0.34612930580459084,10.51,-2.66
80.92,0.5909724767,7.557322806342999e-12,5.841797815642604,0.3692910567618042,10.51,-2.66
80.92,0.6492821931,7.375799915067e-12,5.704273471847933,0.3844328589316689,10.51,-2.66
80.92,0.7133451775,7.397224021151e-12,5.547701119564144,0.40083257593959365,10.51,-2.66
80.92,0.7837290898,7.433760353368e-12,5.395505691641106,0.4183475856684258,10.51,-2.66
80.92,0.8610575996,7.429903312573e-12,5.243686851770604,0.44553921059469925,10.51,-2.66
80.92,0.9460159122,7.722958802453e-12,5.078466544312265,0.46532593823169005,10.51,-2.66
80.92,1.03935684,7.734420026798879e-12,4.898109409082647,0.4916645146672614,10.51,-2.66
80.92,1.141907475,7.39825521556345e-12,4.7526476076658835,0.5189198956818653,10.51,-2.66
80.92,1.254576514,7.364523129768511e-12,4.549394213709059,0.5487335859635616,10.51,-2.66
80.92,1.378362314,7.4523887232295e-12,4.374702554632904,0.571502898919616,10.51,-2.66
80.92,1.514361737,7.6860402754201e-12,4.232673004502156,0.6181612087604278,10.51,-2.66
80.92,1.663779868,8.1723183584424e-12,4.0352701014063905,0.6275486161655129,10.51,-2.66
80.92,1.827940698,7.955897484561e-12,3.86029616281054,0.6520504981087614,10.51,-2.66
80.92,2.00829885,7.780369729584e-12,3.6724512219219503,0.6580079823575988,10.51,-2.66
80.92,2.206452472,7.523346110241e-12,3.533968525397243,0.6605769901128682,10.51,-2.66
80.92,2.424157395,6.974102917934e-12,3.3547358129422817,0.6523459375866849,10.51,-2.66
80.92,2.663342697,7.217554844456e-12,3.2111354150765417,0.641543336718903,10.51,-2.66
80.92,2.92612779,7.606981565241e-12,3.1786059587492783,0.6641543826568095,10.51,-2.66
80.92,3.0,7.639039793209e-12,3.0086039914337603,0.6649983574695006,10.51,-2.66
80.92,3.222555553,8.353391270377e-12,2.9423218401458358,0.6708737611026688,10.51,-2.66
80.92,3.46162143,8.986453068406e-12,2.8828575743429945,0.6792586931888758,10.51,-2.66
80.92,3.718422454,8.029638296197e-12,2.8361413887961886,0.696828825458095,10.51,-2.66
80.92,3.994274309,7.670781381302e-12,2.788273687266865,0.7146650926388118,10.51,-2.66
80.92,4.290590285,7.622035786776601e-12,2.7395725599017715,0.7116299139838203,10.51,-2.66
80.92,4.608888516,7.315311578199e-12,2.6930060653322228,0.7244473560839464,10.51,-2.66
80.92,4.95079976,7.1014657674055e-12,2.664968632264814,0.7286870172498037,10.51,-2.66
80.92,5.318075752,6.9407812439011e-12,2.6221222685822085,0.7291319023082687,10.51,-2.66
80.92,5.712598182,7.423190161190101e-12,2.5891783707403,0.7431605748301047,10.51,-2.66
80.92,6.136388331,1.0353050975981999e-11,2.565857917917669,0.7385600079971966,10.51,-2.66
80.92,6.59161743,8.5220392655414e-12,2.5499514455188597,0.753122725714144,10.51,-2.66
80.92,7.080617784,1.0503254187636001e-11,2.5304811814332653,0.7452489126663986,10.51,-2.66
80.92,7.605894719,1.6031636798234e-11,2.523042651214541,0.7473858547257146,10.51,-2.66
80.92,8.17013942,9.863705469735e-12,2.532206868786053,0.7428104005745892,10.51,-2.66
80.92,8.776242719,6.8512388035353e-12,2.659559702461026,0.6940422356620111,10.51,-2.66
80.92,9.427309902,3.785307151965e-12,2.8385651964588567,0.6299445112323072,10.51,-2.66
80.92,10.12667662,3.2576348518723998e-12,2.844515803280706,0.6264033218598984,10.51,-2.66
80.92,10.877926,4.3969341171283e-12,2.691850257900585,0.6815744752997478,10.51,-2.66
80.92,11.68490694,5.7706707803853005e-12,2.545283904610303,0.7362166112741415,10.51,-2.66
80.92,12.55175392,6.5200640354021e-12,2.4602522162955474,0.8035759735011343,10.51,-2.66
80.92,13.48290809,3.5854349376901e-12,2.4157962716899473,0.8099112978446366,10.51,-2.66
80.92,14.48314011,2.4508702842453e-12,2.412165877345979,0.7926885083336026,10.51,-2.66
80.92,15.55757453,1.9698846178604e-12,2.4627681285346776,0.7921042133969254,10.51,-2.66
80.92,16.71171607,1.6598521412906e-12,2.545283904610303,0.7605150188910039,10.51,-2.66
80.92,17.9514778,1.4812994730621e-12,2.5734160477995633,0.7382087888184763,10.51,-2.66
80.92,19.28321149,1.4326831333283e-12,2.5643945740842526,0.7258918261203819,10.51,-2.66
80.92,20.71374009,1.4460292077267002e-12,2.493846457795863,0.734102825544638,10.51,-2.66
80.92,22.25039271,1.4887596717753e-12,2.4880655447676943,0.726488633001313,10.51,-2.66
80.92,23.9010422,1.6043517879114e-12,2.4427156568793094,0.7334003984586,10.51,-2.66
80.92,25.67414542,1.769162350665e-12,2.3779266198869156,0.7294086419359085,10.51,-2.66
80.92,27.57878663,1.9874121698965e-12,2.3536305279896284,0.737741910618162,10.51,-2.66
80.92,29.624724,2.2984639548971e-12,2.3022042089740213,0.7420185245863093,10.51,-2.66
80.92,31.82243961,2.7215507700524998e-12,2.2392706973554777,0.7086383541135335,10.51,-2.66
80.92,34.18319315,3.3466875764315e-12,2.211210612867602,0.7107319626852002,10.51,-2.66
80.92,36.71907964,4.0637904075443e-12,2.165058197608034,0.7219607098972114,10.51,-2.66
80.92,39.44309132,5.0067491966244995e-12,2.1321521580820244,0.7269746182784727,10.51,-2.66
80.92,42.36918432,6.2239208904399e-12,2.0919003174169357,0.7317992931156743,10.51,-2.66
80.92,45.51235007,7.612236498374301e-12,2.0919003174169357,0.7604186382882243,10.51,-2.66
80.92,48.88869215,9.2877408413229e-12,2.104859356309199,0.790618684203523,10.51,-2.66
80.92,52.51550878,1.11190004612803e-11,2.0919003174169357,0.8131626456334631,10.51,-2.66
80.92,56.41138148,1.28896393112843e-11,2.1251545044629365,0.8449264031214341,10.51,-2.66
80.92,60.59627021,1.47199582495311e-11,2.131629572756154,0.8653164473812296,10.51,-2.66
80.92,65.09161568,1.66123819626572e-11,2.143341805476244,0.8892884863286288,10.51,-2.66
80.92,69.92044919,1.8243910408341802e-11,2.1651448853258386,0.9172574168403074,10.51,-2.66
80.92,75.1075106,1.96273586899253e-11,2.1683224505957073,0.9273467576967154,10.51,-2.66
80.92,80.67937511,2.06404099360256e-11,2.1932952878725467,0.949558193644146,10.51,-2.66
80.92,86.66458942,2.11850738206233e-11,2.1932952878725467,0.9635997287082183,10.51,-2.66
80.92,93.09381796,2.10596786972245e-11,2.211210612867602,0.9720117534352577,10.51,-2.66
80.92,100.0,2.08574475675611e-11,2.2148858958297892,0.9730944536600159,10.51,-2.66
80.92,104.5226243,1.96765353465047e-11,2.237382771868259,0.9944651997868601,10.51,-2.66
80.92,114.8355997,1.86816694249214e-11,2.261598296537084,1.0028150574184203,10.51,-2.66
80.92,126.1661294,1.6537843877858e-11,2.26906250144539,1.0157285576179451,10.51,-2.66
80.92,138.6146131,1.41538087132593e-11,2.2723686501449722,0.99969590874992,10.51,-2.66
80.92,152.2913563,1.1602242324221699e-11,2.269706593921017,1.019187412132135,10.51,-2.66
80.92,167.3175481,9.5607498865263e-12,2.2817213621446495,1.017683937358302,10.51,-2.66
80.92,183.8263352,7.610889568200001e-12,2.2978510681844178,1.030908816003542,10.51,-2.66
80.92,201.9640013,5.920153367638e-12,2.3022042089740213,1.0354632432799562,10.51,-2.66
80.92,221.8912637,4.59201004317e-12,2.3022042089740213,1.0344914377761605,10.51,-2.66
80.92,243.7846973,3.457389021408e-12,2.3238487789572915,1.0126680454036336,10.51,-2.66
80.92,267.8382989,2.532590763473e-12,2.3254789559299196,1.0222073175850837,10.51,-2.66
80.92,294.2652069,1.811027919245e-12,2.3407738570351615,1.0309254348066448,10.51,-2.66
80.92,323.2995891,1.2930189425840001e-12,2.3351520313592298,1.044769308662144,10.51,-2.66
80.92,355.1987182,9.207115567630001e-13,2.349253526458452,1.0455392809265596,10.51,-2.66
80.92,390.2452514,6.559376215290001e-13,2.3415713877550863,1.0278102209229314,10.51,-2.66
80.92,428.7497349,4.63789084506e-13,2.3415713877550863,0.9889808032472307,10.51,-2.66
80.92,471.0533555,3.20837170776e-13,2.343980510899214,1.0251448782645132,10.51,-2.66
80.92,517.5309642,2.2336614249e-13,2.3454131032364427,1.0173382168686862,10.51,-2.66
80.92,568.5943977,1.55028130052e-13,2.3415713877550863,1.0306618118963986,10.51,-2.66
80.92,624.6961273,1.06193146051e-13,2.343980510899214,0.9983391901626895,10.51,-2.66
80.92,686.3332685,7.2739360043e-14,2.349378372801752,1.0098810597680836,10.51,-2.66
80.92,754.0519861,5.0452285684e-14,2.3535791912666904,0.9988243394556875,10.51,-2.66
80.92,828.4523333,3.4139246032e-14,2.3496301696620896,1.007631632108302,10.51,-2.66
80.92,910.1935691,2.34981594549e-14,2.343980510899214,0.9927228417922294,10.51,-2.66
80.92,1000.0,1.42238033085e-14,2.354104728839871,1.0402844895380423,10.51,-2.66
83.96,0.09,1.3849191330041496e-12,8.925346219094811,0.2000000003145356,10.51,-2.66
83.96,0.09888006579,6.31126292624284e-12,8.581526969633119,0.2000000000030846,10.51,-2.66
83.96,0.1086363046,8.59016481244882e-12,8.364120496675692,0.20000002971692432,10.51,-2.66
83.96,0.119355166,7.6965134734564e-12,8.211801135613493,0.20000029624711346,10.51,-2.66
83.96,0.1311316297,9.3642277794688e-12,7.945412719841349,0.20520596469628063,10.51,-2.66
83.96,0.1440700463,8.2896486635299e-12,7.795516769332231,0.21892933208519547,10.51,-2.66
83.96,0.1582850629,7.287911693140801e-12,7.675754954200615,0.22718399808021492,10.51,-2.66
83.96,0.1739026381,7.30952681245e-12,7.675754954200615,0.21970036847991292,10.51,-2.66
83.96,0.1910611589,6.0814385575803e-12,7.753999803502819,0.20543661269350522,10.51,-2.66
83.96,0.2099126662,5.454515455634e-12,7.868717323536798,0.20000003732975985,10.51,-2.66
83.96,0.2306242028,4.6958434111567e-12,7.80675143013155,0.20000009859320106,10.51,-2.66
83.96,0.2533792927,4.3907782676541e-12,7.687275911642549,0.2023479767379234,10.51,-2.66
83.96,0.2783795681,4.2690464323609e-12,7.505104763394306,0.2224176026872032,10.51,-2.66
83.96,0.3058465557,4.412778571627e-12,7.2687807198803105,0.2444527145031344,10.51,-2.66
83.96,0.3360236395,4.280051046296699e-12,6.959025153683268,0.25988732883631016,10.51,-2.66
83.96,0.3691782175,4.7304702961850005e-12,6.763877533438167,0.28722258195405703,10.51,-2.66
83.96,0.4056040715,6.9348227247729996e-12,6.576327666681517,0.30510620926088433,10.51,-2.66
83.96,0.4456239698,7.399210079375e-12,6.42780418071389,0.3188845285027526,10.51,-2.66
83.96,0.4895925272,7.407092831669e-12,6.241699617602034,0.33536527324860516,10.51,-2.66
83.96,0.5378993478,7.283034590989e-12,6.103182601703318,0.3412382906650393,10.51,-2.66
83.96,0.5909724767,7.326643277567999e-12,5.963422771591716,0.36626641888866224,10.51,-2.66
83.96,0.6492821931,7.1497064001920006e-12,5.80516375180164,0.3775199605092704,10.51,-2.66
83.96,0.7133451775,7.168201006077e-12,5.644398312043143,0.39271680895721317,10.51,-2.66
83.96,0.7837290898,7.2038323182610005e-12,5.484941097439211,0.4092191507036793,10.51,-2.66
83.96,0.8610575996,7.201063184291e-12,5.342013038493682,0.4370454573133763,10.51,-2.66
83.96,0.9460159122,7.484091091438e-12,5.193248626887958,0.45924267596741186,10.51,-2.66
83.96,1.03935684,7.49502916516353e-12,4.985213005806276,0.4801409863897933,10.51,-2.66
83.96,1.141907475,7.17258443094172e-12,4.853524334045047,0.5081433638727564,10.51,-2.66
83.96,1.254576514,7.141740549544e-12,4.64440243803156,0.5382410068233194,10.51,-2.66
83.96,1.378362314,7.2280939032451996e-12,4.4563702677701835,0.5559504917101823,10.51,-2.66
83.96,1.514361737,7.460672225659501e-12,4.323540368857766,0.6055135822091787,10.51,-2.66
83.96,1.663779868,7.935212315318499e-12,4.127111052119727,0.6161939880635467,10.51,-2.66
83.96,1.827940698,7.730984309909e-12,3.9286238181429716,0.6342757521803086,10.51,-2.66
83.96,2.00829885,7.565670360200999e-12,3.7397030419438924,0.6435844487753732,10.51,-2.66
83.96,2.206452472,7.32721336197e-12,3.5987403408920393,0.6481114798137869,10.51,-2.66
83.96,2.424157395,6.798343538849001e-12,3.4181097188800327,0.6438743469014895,10.51,-2.66
83.96,2.663342697,7.047243921906e-12,3.2684592873483775,0.6333354191058689,10.51,-2.66
83.96,2.92612779,7.439634898403999e-12,3.226767901248263,0.6558650114023901,10.51,-2.66
83.96,3.0,7.488476055421001e-12,3.0591336127681106,0.6617649067032352,10.51,-2.66
83.96,3.222555553,8.199846843201e-12,2.971329356236147,0.6632890271542978,10.51,-2.66
83.96,3.46162143,8.833715171364e-12,2.9174014273789277,0.675405568673922,10.51,-2.66
83.96,3.718422454,7.909154426455e-12,2.85747630884551,0.6915431922923447,10.51,-2.66
83.96,3.994274309,7.567270145696999e-12,2.8225055710619196,0.7156280560858117,10.51,-2.66
83.96,4.290590285,7.532488065933499e-12,2.75557826514035,0.7087690612957513,10.51,-2.66
83.96,4.608888516,7.2395658033417e-12,2.7183404662648747,0.7280555374881013,10.51,-2.66
83.96,4.95079976,7.0367931224945e-12,2.6876888556509413,0.7340970039191863,10.51,-2.66
83.96,5.318075752,6.8860626360977e-12,2.6294354874358397,0.7306950569850774,10.51,-2.66
83.96,5.712598182,7.3724173990562e-12,2.609920936633783,0.7528427631845995,10.51,-2.66
83.96,6.136388331,1.0288354095463999e-11,2.594802017134952,0.751875183734362,10.51,-2.66
83.96,6.59161743,8.477227104398699e-12,2.550570708731514,0.7568762868102834,10.51,-2.66
83.96,7.080617784,1.0454381984934999e-11,2.5260241770738845,0.7477996635868929,10.51,-2.66
83.96,7.605894719,1.5954385247226e-11,2.5260241770738845,0.7536752733658034,10.51,-2.66
83.96,8.17013942,9.80828169438e-12,2.5444252216189835,0.7489323331764002,10.51,-2.66
